x,y,L,t, 1, 1
-27.27783200044337, 27.01448670428966, 38.45309407993907, 2001, 6.806784082777884, 21.67698930976957, -0.2512938273639429, 0.2485228219501546, 0.3534291735288519, 2.361738477228092
not linear mode
not linear mode
-27.52981376511281, 27.26231198745375, 38.80652325346793, 2019, 6.928957130417488, 21.81661564992912, -0.2519817646694418, 0.24782528316409, 0.3534291735288519, 2.364510470745965
not linear mode
not linear mode
-27.78110759247675, 27.5108348094039, 39.15995242699678, 2036, 7.068583470577034, 21.93878869756872, -0.2512938273639428, 0.2485228219501546, 0.3534291735288519, 2.361738477228092
not linear mode
not linear mode
-27.98103732469388, 27.71076454162102, 39.44269576581986, 2052, 7.190756518216637, 22.02605516016844, -0.1999297322171267, 0.1999297322171265, 0.2827433388230816, 2.356194490192345
not linear mode
not linear mode
-28.26348490260833, 27.99478236196945, 39.84324882915256, 2073, 7.347836150896127, 22.16568150032799, -0.2824475779144522, 0.2840178203484254, 0.4005530633327012, 2.353422496674472
not linear mode
not linear mode
-28.49478850022814, 28.22996534232759, 40.17311605777948, 2090, 7.487462491055674, 22.27040125544764, -0.2313035976198142, 0.2351829803581422, 0.3298672286269237, 2.347878509638725
not linear mode
not linear mode
-28.72478469849241, 28.46642704600495, 40.50298328640642, 2108, 7.62708883121522, 22.37512101056731, -0.2299961982642688, 0.2364617036773504, 0.3298672286269309, 2.342334522602979
not linear mode
not linear mode
-28.98763749650871, 28.73666899306477, 40.87997440483718, 2128, 7.766715171374766, 22.51474735072685, -0.2628527980163034, 0.2702419470598254, 0.376991118430773, 2.342334522602978
not linear mode
not linear mode
-29.20059592415266, 28.9568317395349, 41.18627968856219, 2145, 7.888888219014369, 22.61946710584651, -0.2129584276439509, 0.2201627464701295, 0.3063052837250027, 2.339562529085105
not linear mode
not linear mode
-29.52822427437413, 29.29554365718126, 41.65751858660067, 2172, 8.063421144213804, 22.79400003104595, -0.327628350221472, 0.3387119176463625, 0.4712388980384787, 2.339562529085105
not linear mode
not linear mode
-29.74179217276237, 29.51511523916737, 41.96382387032567, 2190, 8.168140899333462, 22.91617307868555, -0.2135678983882413, 0.2195715819861028, 0.3063052837249955, 2.342334522602978
not linear mode
not linear mode
-29.97178837102664, 29.75157694284471, 42.29369109895259, 2208, 8.290313946973065, 23.03834612632515, -0.2299961982642686, 0.2364617036773505, 0.3298672286269309, 2.342334522602978
not linear mode
not linear mode
-30.20309196864646, 29.98675992320286, 42.62355832757953, 2227, 8.395033702092725, 23.1779724664847, -0.2313035976198191, 0.2351829803581473, 0.3298672286269309, 2.347878509638725
not linear mode
not linear mode
-30.38534203807657, 30.17104206326975, 42.88273972150068, 2243, 8.482300164692441, 23.28269222160436, -0.18225006943011, 0.1842821400668881, 0.2591813939211534, 2.350650503156598
not linear mode
not linear mode
-30.61859339232989, 30.40429341752307, 43.21260695012761, 2262, 8.587019919812102, 23.4223185617639, -0.2332513542533159, 0.2332513542533162, 0.3298672286269309, 2.356194490192344
not linear mode
not linear mode
-30.83578349024338, 30.62028274181058, 43.51891223385261, 2281, 8.69173967493176, 23.54449160940351, -0.2171900979134938, 0.2159893242875142, 0.3063052837249955, 2.358966483710218
not linear mode
not linear mode
-31.03626665754816, 30.81965750269137, 43.8016555726757, 2298, 8.796459430051421, 23.64921136452316, -0.2004831673047748, 0.1993747608807935, 0.2827433388230887, 2.358966483710218
not linear mode
not linear mode
-31.27016368607039, 31.05226139038562, 44.13152280130262, 2319, 8.918632477691023, 23.77138441216277, -0.233897028522233, 0.232603887694255, 0.3298672286269309, 2.358966483710218
not linear mode
not linear mode
-31.4372329921577, 31.21840702445295, 44.36714225032186, 2333, 9.00589894029074, 23.85865087476248, -0.1670693060873063, 0.1661456340673222, 0.2356194490192323, 2.358966483710218
not linear mode
not linear mode
-31.65382353539292, 31.43499756768817, 44.67344753404687, 2352, 9.128071987930344, 23.96337062988214, -0.2165905432352238, 0.2165905432352238, 0.3063052837250098, 2.356194490192345
not linear mode
not linear mode
-31.85264179295304, 31.63603262957932, 44.95619087286994, 2371, 9.250245035569947, 24.05063709248186, -0.1988182575601186, 0.2010350618911493, 0.2827433388230745, 2.350650503156598
not linear mode
not linear mode
-32.05146005051317, 31.83706769147048, 45.23893421169302, 2389, 9.354964790689605, 24.15535684760152, -0.1988182575601238, 0.2010350618911541, 0.2827433388230816, 2.350650503156599
not linear mode
not linear mode
-32.21621061058159, 32.00551286864474, 45.47455366071226, 2405, 9.459684545809266, 24.2251700176813, -0.1647505600684302, 0.168445177174262, 0.2356194490192394, 2.345106516120852
not linear mode
not linear mode
-32.42977850896984, 32.22508445063085, 45.78085894443727, 2424, 9.581857593448868, 24.32988977280096, -0.2135678983882513, 0.2195715819861129, 0.3063052837250098, 2.342334522602979
not linear mode
not linear mode
-32.6110041250451, 32.41037414552253, 46.04004033835841, 2442, 9.669124056048586, 24.43460952792061, -0.1812256160752611, 0.1852896948916761, 0.2591813939211463, 2.345106516120851
not linear mode
not linear mode
-32.80870479712721, 32.61250835813164, 46.3227836771815, 2461, 9.773843811168245, 24.53932928304027, -0.1977006720821122, 0.2021342126091104, 0.2827433388230816, 2.345106516120851
not linear mode
not linear mode
-32.99044333811421, 32.7972949855559, 46.58196507110266, 2480, 9.861110273767961, 24.64404903815993, -0.181738540987001, 0.184786627424259, 0.2591813939211605, 2.347878509638725
not linear mode
not linear mode
-33.18870356464549, 32.99888039729145, 46.86470840992574, 2496, 9.965830028887622, 24.74876879327959, -0.198260226531272, 0.2015854117355534, 0.2827433388230816, 2.347878509638725
not linear mode
not linear mode
-33.33781725781558, 33.14965669370982, 47.07676591404305, 2514, 10.03564319896739, 24.83603525587931, -0.1491136931700928, 0.1507762964183656, 0.2120575041173112, 2.350650503156599
not linear mode
not linear mode
-33.53663551537571, 33.35069175560097, 47.35950925286613, 2534, 10.14036295408705, 24.94075501099897, -0.1988182575601238, 0.2010350618911541, 0.2827433388230816, 2.350650503156599
not linear mode
not linear mode
-33.75262483966323, 33.56788185351447, 47.66581453659113, 2555, 10.24508270920671, 25.06292805863857, -0.2159893242875192, 0.2171900979134989, 0.3063052837250027, 2.353422496674471
not linear mode
not linear mode
-33.91877047373056, 33.73495115960178, 47.90143398561038, 2574, 10.33234917180643, 25.15019452123829, -0.1661456340673273, 0.1670693060873114, 0.2356194490192394, 2.353422496674472
not linear mode
not linear mode
-34.08491610779787, 33.90202046568909, 48.1370534346296, 2592, 10.41961563440615, 25.23746098383801, -0.1661456340673172, 0.1670693060873013, 0.2356194490192252, 2.353422496674472
not linear mode
not linear mode
-34.3015066510331, 34.1186110089243, 48.44335871835462, 2611, 10.52433538952581, 25.35963403147761, -0.2165905432352238, 0.2165905432352238, 0.3063052837250098, 2.356194490192345
not linear mode
not linear mode
-34.48426684850716, 34.30238724562034, 48.70254011227577, 2633, 10.62905514464547, 25.44690049407732, -0.1827601974740578, 0.1837762366960406, 0.2591813939211605, 2.353422496674471
not linear mode
not linear mode
-34.66651691793727, 34.48666938568724, 48.96172150619694, 2652, 10.73377489976513, 25.53416695667705, -0.1822500694301201, 0.184282140066898, 0.2591813939211676, 2.350650503156599
not linear mode
not linear mode
-34.83219879923737, 34.65419860392986, 49.19734095521616, 2671, 10.82104136236484, 25.62143341927676, -0.1656818813000965, 0.1675292182426217, 0.2356194490192252, 2.350650503156599
not linear mode
not linear mode
