x,y,L,t, 1, 1
-0.04246496520239241, -31.90410051459862, 32.06780701151782, 2232, 16.79006740418545, 6.963863715457374, 0.001915831397065073, -0.1884858228991718, 0.188495559215383, -1.560632350562694
 
 
-0.04159412085317227, -32.09259406216469, 32.25630257073321, 2250, 16.87733386678516, 7.016223593017205, 0.000870844349220134, -0.1884935475660694, 0.1884955592153901, -1.566176337598441
 
 
-0.04128932442015262, -32.25752739484683, 32.42123618504667, 2267, 16.94714703686494, 7.068583470577034, 0.000304796433019644, -0.1649333326821362, 0.1649336143134619, -1.568948331116315
 
 
-0.04094098563955869, -32.44602263219785, 32.60973174426206, 2284, 17.01696020694471, 7.138396640656808, 0.00034833878059393, -0.1884952373510179, 0.1884955592153901, -1.568948331116315
 
 
-0.04059264685896477, -32.63451786954886, 32.79822730347744, 2303, 17.08677337702449, 7.208209810736581, 0.0003483387805939169, -0.1884952373510107, 0.188495559215383, -1.568948331116315
 
 
-0.0407450451405314, -32.79945141345449, 32.96316091779091, 2321, 17.15658654710426, 7.260569688296411, -0.0001523982815666303, -0.1649335439056225, 0.164933614313469, -1.571720324634188
 
 
-0.04096275697134076, -33.03507076189108, 33.19878036681014, 2344, 17.24385300970398, 7.347836150896127, -0.0002177118308093588, -0.2356193484365945, 0.2356194490192323, -1.571720324634188
 
 
-0.04113692643598821, -33.22356624064036, 33.38727592602553, 2363, 17.31366617978375, 7.4176493209759, -0.0001741694646474491, -0.1884954787492799, 0.1884955592153901, -1.571720324634188
 
 
-0.04174651826112125, -33.38849872842948, 33.552209540339, 2381, 17.38347934986352, 7.47000919853573, -0.0006095918251330509, -0.1649324877891209, 0.1649336143134619, -1.574492318152061
 
 
-0.04189891654268777, -33.5534322723351, 33.71714315465246, 2396, 17.43583922742335, 7.539822368615503, -0.0001523982815665139, -0.1649335439056154, 0.1649336143134619, -1.571720324634188
 
 
-0.04202954364117335, -33.69480388139706, 33.858514824064, 2415, 17.48819910498318, 7.592182246175334, -0.0001306270984855852, -0.1413716090619581, 0.1413716694115408, -1.571720324634188
 
 
-0.04172474720815368, -33.8597372140792, 34.02344843837746, 2432, 17.54055898254301, 7.661995416255106, 0.0003047964330196806, -0.1649333326821362, 0.1649336143134619, -1.568948331116315
 
 
-0.04096275840258615, -34.02466906819951, 34.18838205269093, 2452, 17.59291886010284, 7.731808586334879, 0.0007619888055675197, -0.1649318541203133, 0.164933614313469, -1.566176337598441
 
 
-0.03974358307954946, -34.18959817643101, 34.3533156670044, 2467, 17.64527873766267, 7.801621756414653, 0.001219175323036688, -0.1649291082314939, 0.164933614313469, -1.563404344080568
 
 
-0.03869857565980376, -34.33096598348657, 34.49468733641594, 2484, 17.6976386152225, 7.853981633974483, 0.001045007419745702, -0.1413678070555622, 0.1413716694115408, -1.563404344080568
 
 
-0.03793658685423626, -34.49589783760686, 34.65962095072939, 2504, 17.76745178530228, 7.906341511534313, 0.0007619888055674906, -0.1649318541202991, 0.1649336143134548, -1.566176337598441
 
 
-0.03706574250501613, -34.68439138517293, 34.84811650994478, 2522, 17.83726495538205, 7.976154681614086, 0.000870844349220134, -0.1884935475660694, 0.1884955592153901, -1.566176337598441
 
 
-0.03684803076714492, -34.80220090851732, 34.9659262344544, 2539, 17.88962483294188, 8.011061266653972, 0.0002177117378712079, -0.117809523344387, 0.1178097245096197, -1.568948331116315
 
 
-0.0360860419615774, -34.96713276263762, 35.13085984876787, 2557, 17.94198471050171, 8.080874436733746, 0.0007619888055675235, -0.1649318541203062, 0.1649336143134619, -1.566176337598441
 
 
-0.03621666906006298, -35.10850437169958, 35.27223151817941, 2574, 18.01179788058148, 8.115781021773632, -0.0001306270984855852, -0.1413716090619581, 0.1413716694115408, -1.571720324634188
 
 
-0.03634729615854857, -35.24987598076153, 35.41360318759095, 2592, 18.06415775814131, 8.168140899333462, -0.0001306270984855852, -0.1413716090619581, 0.1413716694115408, -1.571720324634188
 
 
-0.03647792325703414, -35.39124758982349, 35.55497485700249, 2610, 18.11651763570114, 8.220500776893292, -0.0001306270984855852, -0.1413716090619581, 0.1413716694115408, -1.571720324634188
 
 
-0.03665209272168158, -35.57974306857276, 35.74347041621787, 2633, 18.18633080578091, 8.290313946973065, -0.0001741694646474425, -0.1884954787492727, 0.188495559215383, -1.571720324634188
 
 
-0.03634729628866182, -35.74467640125491, 35.90840403053134, 2651, 18.23869068334074, 8.360127117052839, 0.000304796433019767, -0.1649333326821433, 0.164933614313469, -1.568948331116314
 
 
-0.03608604220321641, -35.88604782926817, 36.04977569994288, 2669, 18.29105056090058, 8.412486994612669, 0.0002612540854454129, -0.1413714280132616, 0.1413716694115408, -1.568948331116315
 
 
-0.0355417644849539, -36.00385629649696, 36.1675854244525, 2686, 18.32595714594046, 8.464846872172497, 0.0005442777182625093, -0.1178084672287942, 0.1178097245096197, -1.566176337598441
 
 
-0.0348886312230389, -36.1452264571715, 36.30895709386404, 2704, 18.37831702350029, 8.517206749732328, 0.0006531332619149981, -0.1413701606745502, 0.1413716694115408, -1.566176337598441
 
 
-0.03423549796112391, -36.28659661784605, 36.45032876327558, 2723, 18.43067690106012, 8.569566627292158, 0.0006531332619149981, -0.1413701606745502, 0.1413716694115408, -1.566176337598441
 
 
-0.03301632263808721, -36.45152572607755, 36.61526237758905, 2745, 18.48303677861995, 8.639379797371932, 0.001219175323036688, -0.1649291082314939, 0.164933614313469, -1.563404344080568
 
 
