x,y,L,t, 1, 1
30.42635095429171, 30.68254375012458, 43.25973083993145, 1914, 13.56120828799594, 18.48303677861995, 0.3344455059056029, 0.3319823829724177, 0.4712388980384574, 0.7817021720402844
not linear mode
not linear mode
30.60978913731891, 30.86564325302557, 43.51891223385261, 1929, 13.64847475059566, 18.58775653373961, 0.1834381830271985, 0.1830995029009967, 0.2591813939211534, 0.7844741655581569
not linear mode
not linear mode
30.82597905255625, 31.08263368458312, 43.82521751757761, 1948, 13.75319450571532, 18.70992958137921, 0.2161899152373426, 0.2169904315575443, 0.3063052837250098, 0.7872461590760304
not linear mode
not linear mode
31.04276963249749, 31.29902400619339, 44.13152280130262, 1967, 13.87536755335492, 18.81464933649887, 0.2167905799412417, 0.2163903216102763, 0.3063052837250098, 0.7844741655581577
not linear mode
not linear mode
31.24288401398171, 31.49876891844903, 44.4142661401257, 1984, 13.98008730847458, 18.91936909161853, 0.2001143814842151, 0.1997449122556315, 0.2827433388230745, 0.7844741655581573
not linear mode
not linear mode
31.40964599855189, 31.66522301199539, 44.64988558914494, 1999, 14.0673537710743, 19.00663555421825, 0.1667619845701867, 0.1664540935463672, 0.2356194490192394, 0.7844741655581576
not linear mode
not linear mode
31.62703557739054, 31.88101156092747, 44.95619087286994, 2020, 14.1895268187139, 19.11135530933791, 0.2173895788386458, 0.2157885489320751, 0.3063052837250027, 0.7817021720402838
not linear mode
not linear mode
31.81148603743638, 32.06309127628258, 45.21537226679111, 2037, 14.29424657383356, 19.19862177193762, 0.1844504600458392, 0.1820797153551096, 0.2591813939211676, 0.7789301785224103
not linear mode
not linear mode
32.03006859825251, 32.27767131017417, 45.5216775505161, 2055, 14.41641962147316, 19.30334152705728, 0.2185825608161297, 0.2145800338915832, 0.3063052837249955, 0.7761581850045371
not linear mode
not linear mode
32.21552566610048, 32.45872564163341, 45.78085894443727, 2074, 14.52113937659282, 19.390607989657, 0.1854570678479696, 0.1810543314592419, 0.2591813939211676, 0.773386191486664
not linear mode
not linear mode
32.38412300050772, 32.62332048841453, 46.01647839345651, 2089, 14.60840583919254, 19.47787445225672, 0.1685973344072373, 0.1645948467811213, 0.2356194490192323, 0.7733861914866637
not linear mode
not linear mode
32.55272033491495, 32.78791533519565, 46.25209784247573, 2106, 14.69567230179226, 19.56514091485644, 0.1685973344072321, 0.1645948467811164, 0.2356194490192252, 0.7733861914866642
not linear mode
not linear mode
32.77130289573108, 33.00249536908724, 46.55840312620074, 2127, 14.80039205691192, 19.68731396249604, 0.2185825608161399, 0.2145800338915931, 0.3063052837250098, 0.7761581850045368
not linear mode
not linear mode
32.95675996357905, 33.18354970054648, 46.8175845201219, 2144, 14.90511181203158, 19.77458042509575, 0.1854570678479647, 0.1810543314592368, 0.2591813939211605, 0.7733861914866634
not linear mode
not linear mode
33.17534252439518, 33.39812973443807, 47.12388980384691, 2165, 15.00983156715123, 19.89675347273536, 0.2185825608161397, 0.2145800338915933, 0.3063052837250098, 0.7761581850045377
not linear mode
not linear mode
33.30985486951281, 33.53017898606366, 47.31238536306229, 2179, 15.07964473723101, 19.96656664281513, 0.134512345117619, 0.1320492516255905, 0.188495559215383, 0.7761581850045375
not linear mode
not linear mode
